0.5859375,0.63818359375
0.6742222222222222,0.59130859375
0.23974609375,0.34814453125
0.6466666666666666,0.6833333333333333
0.513671875,0.7462006079027356
0.638671875,0.5810546875
0.724609375,0.49560546875
0.28076171875,0.5692307692307692
0.3781664656212304,0.7058823529411765
0.6175496688741722,0.6083333333333333
0.650390625,0.42916666666666664
0.09267015706806282,0.08923512747875353
0.5791015625,0.6650390625
0.6847527472527473,0.6847527472527473
0.4013671875,0.5499316005471956
0.724609375,0.70703125
0.3173828125,0.37158203125
0.3232421875,0.55322265625
0.81201171875,0.326171875
0.4522673031026253,0.369281045751634
0.60205078125,0.50537109375
0.4580078125,0.6237037037037036
0.534106412005457,0.32866666666666666
0.75390625,0.8466933867735471
0.50439453125,0.43115234375
0.3781664656212304,0.328537170263789
0.5853960396039604,0.46826171875
0.6853448275862069,0.41231671554252197
0.5523333333333333,0.4630715123094959
0.57373046875,0.658203125
0.6209150326797386,0.869140625
0.3781664656212304,0.22086513994910942
0.534106412005457,0.12946428571428573
0.5602536997885835,0.7256666666666667
0.20627062706270627,0.28
0.5956375838926175,0.6196498054474708
0.6837349397590361,0.3155940594059406
0.607421875,0.6029585798816568
0.68359375,0.07692307692307693
0.0654296875,0.7555555555555555
0.848,0.513671875
0.4580078125,0.408641975308642
0.38134765625,0.638671875
